,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,viol_constr,perc_usage
21,21,21.0,-174.0,24.0,s1,5,0.25,-170.0,-8.5,20,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,0.9523809523809523
21,21,21.0,-174.0,24.0,s2,19,19.0,-4.0,-4.0,1,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.047619047619047616
22,22,20.0,-124.97056274847715,60.0,s1,3,0.17647058823529413,-112.97056274847715,-6.645327220498656,17,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,0.85
22,22,20.0,-124.97056274847715,60.0,s2,57,19.0,-12.0,-4.0,3,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.15
23,23,21.0,-125.65685424949237,3.0,s1,3,0.14285714285714285,-125.65685424949237,-5.983659726166303,21,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
23,23,21.0,-125.65685424949237,3.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
24,24,22.0,-131.31370849898474,4.0,s1,4,0.18181818181818182,-131.31370849898474,-5.968804931772033,22,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
24,24,22.0,-131.31370849898474,4.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
25,25,23.0,-133.65685424949237,6.0,s1,6,0.2608695652173913,-133.65685424949237,-5.811167576064886,23,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
25,25,23.0,-133.65685424949237,6.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
26,26,16.0,-58.970562748477136,3.0,s1,3,0.1875,-58.970562748477136,-3.685660171779821,16,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
26,26,16.0,-58.970562748477136,3.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
27,27,34.0,-129.31370849898474,11.0,s1,11,0.3235294117647059,-129.31370849898474,-3.803344367617198,34,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
27,27,34.0,-129.31370849898474,11.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
28,28,58.0,-276.9705627484771,7.0,s1,7,0.1206896551724138,-276.9705627484771,-4.775354530146157,58,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
28,28,58.0,-276.9705627484771,7.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
29,29,98.0,-435.31370849898474,31.0,s1,31,0.3163265306122449,-435.31370849898474,-4.441976617336579,98,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
29,29,98.0,-435.31370849898474,31.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
30,30,20.0,-120.0,4.0,s1,4,0.2,-120.0,-6.0,20,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
30,30,20.0,-120.0,4.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
31,31,38.0,-195.31370849898474,14.0,s1,14,0.3684210526315789,-195.31370849898474,-5.1398344341838085,38,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
31,31,38.0,-195.31370849898474,14.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
32,32,16.0,-105.65685424949238,3.0,s1,3,0.1875,-105.65685424949238,-6.603553390593274,16,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
32,32,16.0,-105.65685424949238,3.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
33,33,48.0,-185.31370849898477,11.0,s1,11,0.22916666666666666,-185.31370849898477,-3.860702260395516,48,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
33,33,48.0,-185.31370849898477,11.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
34,34,28.0,-155.31370849898474,27.0,s1,6,0.2222222222222222,-151.31370849898474,-5.604211425888324,27,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,0.9642857142857143
34,34,28.0,-155.31370849898474,27.0,s2,21,21.0,-4.0,-4.0,1,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.03571428571428571
35,35,25.0,-93.31370849898477,7.0,s1,7,0.28,-93.31370849898477,-3.732548339959391,25,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
35,35,25.0,-93.31370849898477,7.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
36,36,18.0,-113.65685424949238,48.0,s1,2,0.125,-105.65685424949238,-6.603553390593274,16,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,0.8888888888888888
36,36,18.0,-113.65685424949238,48.0,s2,46,23.0,-8.0,-4.0,2,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.1111111111111111
37,37,22.0,-131.31370849898474,2.0,s1,2,0.09090909090909091,-131.31370849898474,-5.968804931772033,22,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
37,37,22.0,-131.31370849898474,2.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
38,38,71.0,-327.31370849898474,22.0,s1,22,0.30985915492957744,-327.31370849898474,-4.610052232380067,71,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
38,38,71.0,-327.31370849898474,22.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
39,39,69.0,-269.31370849898474,26.0,s1,26,0.37681159420289856,-269.31370849898474,-3.903097224622967,69,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
39,39,69.0,-269.31370849898474,26.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
40,40,26.0,-148.9705627484771,9.0,s1,9,0.34615384615384615,-148.9705627484771,-5.729637028787581,26,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
40,40,26.0,-148.9705627484771,9.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
41,41,36.0,-238.97056274847714,89.0,s1,15,0.45454545454545453,-223.65685424949237,-6.7774804318027995,33,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,0.9166666666666666
41,41,36.0,-238.97056274847714,89.0,s2,74,24.666666666666668,-15.31370849898476,-5.1045694996615865,3,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.08333333333333333
42,42,24.0,-137.65685424949237,5.0,s1,5,0.20833333333333334,-137.65685424949237,-5.735702260395516,24,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
42,42,24.0,-137.65685424949237,5.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
43,43,168.0,-715.3137084989847,83.0,s1,83,0.49404761904761907,-715.3137084989847,-4.257819693446338,168,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
43,43,168.0,-715.3137084989847,83.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
44,44,130.0,-663.3137084989847,44.0,s1,44,0.3384615384615385,-663.3137084989847,-5.102413142299882,130,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,3.0,1.0
44,44,130.0,-663.3137084989847,44.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
45,45,17.0,-109.65685424949238,2.0,s1,2,0.11764705882352941,-109.65685424949238,-6.450403191146611,17,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
45,45,17.0,-109.65685424949238,2.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
46,46,26.0,-198.97056274847714,58.0,s1,7,0.2916666666666667,-189.31370849898477,-7.888071187457698,24,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,0.9230769230769231
46,46,26.0,-198.97056274847714,58.0,s2,51,25.5,-9.65685424949238,-4.82842712474619,2,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.07692307692307693
47,47,39.0,-149.31370849898474,15.0,s1,15,0.38461538461538464,-149.31370849898474,-3.8285566281790957,39,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
47,47,39.0,-149.31370849898474,15.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
48,48,22.0,-81.31370849898477,9.0,s1,9,0.4090909090909091,-81.31370849898477,-3.696077659044762,22,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
48,48,22.0,-81.31370849898477,9.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
49,49,39.0,-197.65685424949237,19.0,s1,19,0.48717948717948717,-197.65685424949237,-5.068124467935702,39,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
49,49,39.0,-197.65685424949237,19.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
50,50,43.0,-215.31370849898474,17.0,s1,17,0.3953488372093023,-215.31370849898474,-5.007295546488018,43,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
50,50,43.0,-215.31370849898474,17.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
51,51,26.0,-148.97056274847714,9.0,s1,9,0.34615384615384615,-148.97056274847714,-5.729637028787582,26,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
51,51,26.0,-148.97056274847714,9.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
52,52,33.0,-175.31370849898474,14.0,s1,14,0.42424242424242425,-175.31370849898474,-5.312536621181356,33,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
52,52,33.0,-175.31370849898474,14.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
53,53,14.0,-97.65685424949238,6.0,s1,6,0.42857142857142855,-97.65685424949238,-6.975489589249456,14,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
53,53,14.0,-97.65685424949238,6.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
54,54,22.0,-131.31370849898474,3.0,s1,3,0.13636363636363635,-131.31370849898474,-5.968804931772033,22,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
54,54,22.0,-131.31370849898474,3.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
55,55,59.0,-280.9705627484771,24.0,s1,24,0.4067796610169492,-280.9705627484771,-4.76221292794029,59,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
55,55,59.0,-280.9705627484771,24.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
56,56,27.0,-151.31370849898474,9.0,s1,9,0.3333333333333333,-151.31370849898474,-5.604211425888324,27,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
56,56,27.0,-151.31370849898474,9.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
57,57,22.0,-81.31370849898477,5.0,s1,5,0.22727272727272727,-81.31370849898477,-3.696077659044762,22,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
57,57,22.0,-81.31370849898477,5.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
58,58,30.0,-113.31370849898477,32.0,s1,8,0.27586206896551724,-109.31370849898477,-3.769438224102923,29,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.9666666666666667
58,58,30.0,-113.31370849898477,32.0,s2,24,24.0,-4.0,-4.0,1,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.03333333333333333
59,59,14.0,-146.0,3.0,s1,3,0.21428571428571427,-146.0,-10.428571428571429,14,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,1.0
59,59,14.0,-146.0,3.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
60,60,43.0,-215.31370849898474,18.0,s1,18,0.4186046511627907,-215.31370849898474,-5.007295546488018,43,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
60,60,43.0,-215.31370849898474,18.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
61,61,48.0,-285.31370849898474,22.0,s1,22,0.4583333333333333,-285.31370849898474,-5.944035593728849,48,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,1.0
61,61,48.0,-285.31370849898474,22.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
62,62,111.0,-587.3137084989849,63.0,s1,63,0.5675675675675675,-587.3137084989849,-5.291114490981846,111,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,3.0,1.0
62,62,111.0,-587.3137084989849,63.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
63,63,25.0,-143.31370849898474,11.0,s1,11,0.44,-143.31370849898474,-5.73254833995939,25,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
63,63,25.0,-143.31370849898474,11.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
64,64,53.0,-205.31370849898474,31.0,s1,31,0.5849056603773585,-205.31370849898474,-3.873843556584618,53,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
64,64,53.0,-205.31370849898474,31.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
65,65,22.0,-131.31370849898474,5.0,s1,5,0.22727272727272727,-131.31370849898474,-5.968804931772033,22,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
65,65,22.0,-131.31370849898474,5.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
66,66,38.0,-195.31370849898474,15.0,s1,15,0.39473684210526316,-195.31370849898474,-5.1398344341838085,38,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
66,66,38.0,-195.31370849898474,15.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
67,67,29.0,-206.0,17.0,s1,17,0.5862068965517241,-206.0,-7.103448275862069,29,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,1.0
67,67,29.0,-206.0,17.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
68,68,36.0,-187.31370849898474,18.0,s1,18,0.5,-187.31370849898474,-5.203158569416242,36,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
68,68,36.0,-187.31370849898474,18.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
69,69,18.0,-115.31370849898477,2.0,s1,2,0.1111111111111111,-115.31370849898477,-6.406317138832487,18,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
69,69,18.0,-115.31370849898477,2.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
70,70,20.0,-123.31370849898477,12.0,s1,12,0.6,-123.31370849898477,-6.165685424949238,20,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
70,70,20.0,-123.31370849898477,12.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
71,71,21.0,-128.97056274847714,8.0,s1,8,0.38095238095238093,-128.97056274847714,-6.141455368975102,21,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
71,71,21.0,-128.97056274847714,8.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
72,72,30.0,-210.0,12.0,s1,12,0.4,-210.0,-7.0,30,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,1.0
72,72,30.0,-210.0,12.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
73,73,53.0,-255.31370849898474,27.0,s1,27,0.5094339622641509,-255.31370849898474,-4.817239782999712,53,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
73,73,53.0,-255.31370849898474,27.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
74,74,16.0,-108.97056274847714,3.0,s1,3,0.1875,-108.97056274847714,-6.810660171779821,16,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
74,74,16.0,-108.97056274847714,3.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
75,75,42.0,-161.31370849898474,14.0,s1,14,0.3333333333333333,-161.31370849898474,-3.8408025833091606,42,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
75,75,42.0,-161.31370849898474,14.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
76,76,19.0,-69.31370849898477,5.0,s1,5,0.2631578947368421,-69.31370849898477,-3.6480899209991984,19,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,1.0
76,76,19.0,-69.31370849898477,5.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
77,77,27.0,-202.97056274847714,8.0,s1,8,0.2962962962962963,-202.97056274847714,-7.517428249943598,27,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,1.0
77,77,27.0,-202.97056274847714,8.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
78,78,89.0,-349.31370849898474,88.0,s1,52,0.5909090909090909,-345.31370849898474,-3.92401941476119,88,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.9887640449438202
78,78,89.0,-349.31370849898474,88.0,s2,36,36.0,-4.0,-4.0,1,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.011235955056179775
79,79,38.0,-242.0,39.0,s1,39,1.0263157894736843,-242.0,-6.368421052631579,38,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,1.0
79,79,38.0,-242.0,39.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
80,80,18.0,-120.2842712474619,6.0,s1,6,0.3333333333333333,-120.2842712474619,-6.682459513747883,18,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
80,80,18.0,-120.2842712474619,6.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
81,81,46.0,-225.65685424949237,38.0,s1,38,0.8260869565217391,-225.65685424949237,-4.905583788032443,46,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
81,81,46.0,-225.65685424949237,38.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
82,82,26.0,-147.31370849898474,21.0,s1,21,0.8076923076923077,-147.31370849898474,-5.665911865345567,26,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
82,82,26.0,-147.31370849898474,21.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
83,83,33.0,-173.65685424949237,75.0,s1,75,2.272727272727273,-173.65685424949237,-5.262328916651284,33,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
83,83,33.0,-173.65685424949237,75.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
84,84,23.0,-138.62741699796953,20.0,s1,20,0.8695652173913043,-138.62741699796953,-6.027278999911719,23,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,1.0,1.0
84,84,23.0,-138.62741699796953,20.0,s2,0,,0.0,,0,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,0.0,0.0
85,85,18.0,-162.0,10.0,s1,10,0.5555555555555556,-162.0,-9.0,18,SOFAI w/ S1 ra=1.0,42.538,-212.17580777855775,0.49,0,200,0.8,0.9,0,1,0.5,2.0,1.0
