,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,perc_usage
731,731,181.0,-817.3137084989847,178,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
732,732,93.0,-415.31370849898474,69,s1,69,0.7419354838709677,-415.31370849898474,-4.465738801064352,93,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
732,732,93.0,-415.31370849898474,69,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
733,733,18.0,-113.65685424949238,23,s1,23,1.2777777777777777,-113.65685424949238,-6.314269680527355,18,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
733,733,18.0,-113.65685424949238,23,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
734,734,201.0,-818.9116882454314,226,s1,226,1.1243781094527363,-818.9116882454314,-4.074187503708614,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
734,734,201.0,-818.9116882454314,226,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
735,735,201.0,-807.3137084989847,217,s1,217,1.0796019900497513,-807.3137084989847,-4.016486111935247,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
735,735,201.0,-807.3137084989847,217,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
736,736,84.0,-380.9705627484771,69,s1,69,0.8214285714285714,-380.9705627484771,-4.535363842243775,84,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
736,736,84.0,-380.9705627484771,69,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
737,737,136.0,-535.6568542494924,129,s1,129,0.9485294117647058,-535.6568542494924,-3.938653340069797,136,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
737,737,136.0,-535.6568542494924,129,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
738,738,73.0,-716.2842712474619,60,s1,60,0.821917808219178,-716.2842712474619,-9.812113304759752,73,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
738,738,73.0,-716.2842712474619,60,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
739,739,201.0,-862.2842712474619,205,s1,205,1.0199004975124377,-862.2842712474619,-4.289971498743592,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
739,739,201.0,-862.2842712474619,205,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
740,740,81.0,-367.31370849898474,70,s1,70,0.8641975308641975,-367.31370849898474,-4.534737141962775,81,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
740,740,81.0,-367.31370849898474,70,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
741,741,136.0,-640.6274169979695,98,s1,98,0.7205882352941176,-640.6274169979695,-4.7104957132203635,136,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
741,741,136.0,-640.6274169979695,98,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
742,742,45.0,-298.1665222413705,36,s1,36,0.8,-298.1665222413705,-6.6259227164749,45,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
742,742,45.0,-298.1665222413705,36,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
743,743,53.0,-255.31370849898474,43,s1,43,0.8113207547169812,-255.31370849898474,-4.817239782999712,53,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
743,743,53.0,-255.31370849898474,43,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
744,744,139.0,-599.3137084989847,116,s1,116,0.8345323741007195,-599.3137084989847,-4.311609413661761,139,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
744,744,139.0,-599.3137084989847,116,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
745,745,90.0,-353.31370849898474,69,s1,69,0.7666666666666667,-353.31370849898474,-3.9257078722109418,90,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
745,745,90.0,-353.31370849898474,69,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
746,746,111.0,-490.6274169979695,106,s1,106,0.954954954954955,-490.6274169979695,-4.4200668198015265,111,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
746,746,111.0,-490.6274169979695,106,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
747,747,56.0,-422.2842712474619,44,s1,44,0.7857142857142857,-422.2842712474619,-7.540790557990391,56,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
747,747,56.0,-422.2842712474619,44,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
748,748,201.0,-804.0,202,s1,202,1.0049751243781095,-804.0,-4.0,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
748,748,201.0,-804.0,202,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
749,749,150.0,-594.970562748477,122,s1,122,0.8133333333333334,-594.970562748477,-3.9664704183231803,150,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
749,749,150.0,-594.970562748477,122,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
750,750,63.0,-256.9116882454314,54,s1,54,0.8571428571428571,-256.9116882454314,-4.0779633054830375,63,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
750,750,63.0,-256.9116882454314,54,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
751,751,148.0,-683.6568542494924,128,s1,128,0.8648648648648649,-683.6568542494924,-4.619303069253327,148,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
751,751,148.0,-683.6568542494924,128,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
752,752,201.0,-807.3137084989847,427,s1,427,2.1243781094527363,-807.3137084989847,-4.016486111935247,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
752,752,201.0,-807.3137084989847,427,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
753,753,66.0,-351.65685424949237,51,s1,51,0.7727272727272727,-351.65685424949237,-5.328134155295339,66,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
753,753,66.0,-351.65685424949237,51,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
754,754,201.0,-858.9705627484772,207,s1,207,1.0298507462686568,-858.9705627484772,-4.273485386808344,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
754,754,201.0,-858.9705627484772,207,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
755,755,201.0,-805.6568542494924,195,s1,195,0.9701492537313433,-805.6568542494924,-4.008243055967624,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
755,755,201.0,-805.6568542494924,195,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
756,756,201.0,-915.0092347159896,215,s1,215,1.0696517412935322,-915.0092347159896,-4.552284749830794,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
756,756,201.0,-915.0092347159896,215,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
757,757,20.0,-220.0,15,s1,15,0.75,-220.0,-11.0,20,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
757,757,20.0,-220.0,15,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
758,758,201.0,-813.9411254969542,196,s1,196,0.9751243781094527,-813.9411254969542,-4.049458335805743,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
758,758,201.0,-813.9411254969542,196,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
759,759,201.0,-815.5979797464468,197,s1,197,0.9800995024875622,-815.5979797464468,-4.057701391773367,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
759,759,201.0,-815.5979797464468,197,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
760,760,74.0,-336.0,67,s1,67,0.9054054054054054,-336.0,-4.54054054054054,74,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
760,760,74.0,-336.0,67,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
761,761,39.0,-196.0,33,s1,33,0.8461538461538461,-196.0,-5.0256410256410255,39,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
761,761,39.0,-196.0,33,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
762,762,13.0,-43.65685424949238,4,s1,4,0.3076923076923077,-43.65685424949238,-3.35821955765326,13,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
762,762,13.0,-43.65685424949238,4,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
763,763,143.0,-618.6274169979695,134,s1,134,0.9370629370629371,-618.6274169979695,-4.326065853132653,143,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
763,763,143.0,-618.6274169979695,134,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
764,764,84.0,-382.6274169979695,80,s1,80,0.9523809523809523,-382.6274169979695,-4.5550882975948745,84,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
764,764,84.0,-382.6274169979695,80,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
765,765,17.0,-158.0,9,s1,9,0.5294117647058824,-158.0,-9.294117647058824,17,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
765,765,17.0,-158.0,9,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
766,766,78.0,-355.31370849898474,69,s1,69,0.8846153846153846,-355.31370849898474,-4.555303955115189,78,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
766,766,78.0,-355.31370849898474,69,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
767,767,201.0,-805.6568542494924,206,s1,206,1.0248756218905473,-805.6568542494924,-4.008243055967624,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
767,767,201.0,-805.6568542494924,206,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
768,768,42.0,-261.31370849898474,32,s1,32,0.7619047619047619,-261.31370849898474,-6.2217549642615415,42,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
768,768,42.0,-261.31370849898474,32,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
769,769,201.0,-810.6274169979695,192,s1,192,0.9552238805970149,-810.6274169979695,-4.032972223870495,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
769,769,201.0,-810.6274169979695,192,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
770,770,115.0,-501.65685424949237,108,s1,108,0.9391304347826087,-501.65685424949237,-4.362233515212977,115,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
770,770,115.0,-501.65685424949237,108,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
771,771,65.0,-253.31370849898474,56,s1,56,0.8615384615384616,-253.31370849898474,-3.8971339769074573,65,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
771,771,65.0,-253.31370849898474,56,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
772,772,201.0,-807.3137084989847,225,s1,225,1.1194029850746268,-807.3137084989847,-4.016486111935247,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
772,772,201.0,-807.3137084989847,225,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
773,773,189.0,-854.2842712474619,213,s1,213,1.126984126984127,-854.2842712474619,-4.52002259919292,189,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
773,773,189.0,-854.2842712474619,213,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
774,774,91.0,-407.31370849898474,103,s1,103,1.1318681318681318,-407.31370849898474,-4.475974818670162,91,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
774,774,91.0,-407.31370849898474,103,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
775,775,114.0,-3139.764501987817,71,s1,71,0.6228070175438597,-3139.764501987817,-27.541793877086114,114,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
775,775,114.0,-3139.764501987817,71,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
776,776,40.0,-200.0,37,s1,37,0.925,-200.0,-5.0,40,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
776,776,40.0,-200.0,37,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
777,777,201.0,-805.6568542494924,243,s1,243,1.208955223880597,-805.6568542494924,-4.008243055967624,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
777,777,201.0,-805.6568542494924,243,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
778,778,97.0,-431.31370849898474,90,s1,90,0.9278350515463918,-431.31370849898474,-4.446533077309121,97,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
778,778,97.0,-431.31370849898474,90,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
779,779,91.0,-665.5979797464468,69,s1,69,0.7582417582417582,-665.5979797464468,-7.314263513697217,91,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
779,779,91.0,-665.5979797464468,69,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
780,780,201.0,-857.3137084989847,217,s1,217,1.0796019900497513,-857.3137084989847,-4.26524233084072,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
780,780,201.0,-857.3137084989847,217,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
781,781,111.0,-581.6568542494924,121,s1,121,1.09009009009009,-581.6568542494924,-5.240151840085518,111,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
781,781,111.0,-581.6568542494924,121,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
782,782,52.0,-254.62741699796953,62,s1,62,1.1923076923076923,-254.62741699796953,-4.896681096114799,52,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
782,782,52.0,-254.62741699796953,62,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
783,783,47.0,-231.31370849898477,50,s1,50,1.0638297872340425,-231.31370849898477,-4.921568265935846,47,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
783,783,47.0,-231.31370849898477,50,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
784,784,201.0,-810.6274169979695,388,s1,388,1.9303482587064678,-810.6274169979695,-4.032972223870495,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
784,784,201.0,-810.6274169979695,388,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
785,785,80.0,-313.31370849898474,196,s1,196,2.45,-313.31370849898474,-3.916421356237309,80,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
785,785,80.0,-313.31370849898474,196,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
786,786,201.0,-805.6568542494924,199,s1,199,0.9900497512437811,-805.6568542494924,-4.008243055967624,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
786,786,201.0,-805.6568542494924,199,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
787,787,191.0,-855.6568542494924,184,s1,184,0.9633507853403142,-855.6568542494924,-4.47987881806017,191,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
787,787,191.0,-855.6568542494924,184,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
788,788,118.0,-512.0,111,s1,111,0.940677966101695,-512.0,-4.338983050847458,118,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
788,788,118.0,-512.0,111,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
789,789,45.0,-170.0,34,s1,34,0.7555555555555555,-170.0,-3.7777777777777777,45,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
789,789,45.0,-170.0,34,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
790,790,170.0,-720.0,161,s1,161,0.9470588235294117,-720.0,-4.235294117647059,170,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
790,790,170.0,-720.0,161,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
791,791,60.0,-280.0,48,s1,48,0.8,-280.0,-4.666666666666667,60,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
791,791,60.0,-280.0,48,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
792,792,18.0,-65.31370849898477,12,s1,12,0.6666666666666666,-65.31370849898477,-3.628539361054709,18,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
792,792,18.0,-65.31370849898477,12,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
793,793,201.0,-857.3137084989847,180,s1,180,0.8955223880597015,-857.3137084989847,-4.26524233084072,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
793,793,201.0,-857.3137084989847,180,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
794,794,201.0,-804.0,206,s1,206,1.0248756218905473,-804.0,-4.0,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
794,794,201.0,-804.0,206,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
795,795,126.0,-494.0,123,s1,123,0.9761904761904762,-494.0,-3.9206349206349205,126,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
795,795,126.0,-494.0,123,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
796,796,201.0,-805.6568542494924,213,s1,213,1.0597014925373134,-805.6568542494924,-4.008243055967624,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
796,796,201.0,-805.6568542494924,213,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
797,797,201.0,-808.9705627484772,200,s1,200,0.9950248756218906,-808.9705627484772,-4.024729167902872,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
797,797,201.0,-808.9705627484772,200,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
798,798,19.0,-66.0,14,s1,14,0.7368421052631579,-66.0,-3.473684210526316,19,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
798,798,19.0,-66.0,14,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
799,799,193.0,-913.6568542494924,175,s1,175,0.9067357512953368,-913.6568542494924,-4.733973338080272,193,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
799,799,193.0,-913.6568542494924,175,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
800,800,201.0,-817.2548339959391,209,s1,209,1.0398009950248757,-817.2548339959391,-4.06594444774099,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
800,800,201.0,-817.2548339959391,209,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
801,801,201.0,-804.0,199,s1,199,0.9900497512437811,-804.0,-4.0,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
801,801,201.0,-804.0,199,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
802,802,12.0,-88.0,7,s1,7,0.5833333333333334,-88.0,-7.333333333333333,12,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
802,802,12.0,-88.0,7,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
803,803,168.0,-713.6568542494924,159,s1,159,0.9464285714285714,-713.6568542494924,-4.247957465770789,168,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
803,803,168.0,-713.6568542494924,159,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
804,804,201.0,-805.6568542494924,198,s1,198,0.9850746268656716,-805.6568542494924,-4.008243055967624,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
804,804,201.0,-805.6568542494924,198,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
805,805,96.0,-720.970562748477,66,s1,66,0.6875,-720.970562748477,-7.51011002862997,96,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
805,805,96.0,-720.970562748477,66,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
806,806,196.0,-878.2842712474619,185,s1,185,0.9438775510204082,-878.2842712474619,-4.481042200242152,196,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
806,806,196.0,-878.2842712474619,185,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
807,807,13.0,-42.0,7,s1,7,0.5384615384615384,-42.0,-3.230769230769231,13,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
807,807,13.0,-42.0,7,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
808,808,201.0,-848.7350647362944,199,s1,199,0.9900497512437811,-848.7350647362944,-4.222562511125843,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
808,808,201.0,-848.7350647362944,199,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
809,809,73.0,-283.65685424949237,62,s1,62,0.8493150684931506,-283.65685424949237,-3.8857103321848268,73,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
809,809,73.0,-283.65685424949237,62,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
810,810,176.0,-707.2548339959391,165,s1,165,0.9375,-707.2548339959391,-4.018493374976926,176,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
810,810,176.0,-707.2548339959391,165,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
